PG_IDX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
-839939996387953490,0.3563751739674281,0.0,1.0,1.0,1.0,1.0,1.0,0.88,0.88,1.0,Bulk,2,0.01309450187001207
-839939996387953490,-0.7678933859901622,0.0,2.0,0.0,0.99,0.99,0.99,0.74,0.74,0.99,Bulk,4,0.029833586327092817
-839939996387953490,-0.37148417908971576,0.1,1.0,0.0,0.9,0.9,0.9,0.82,0.82,0.9,Bulk,4,0.027111248539819964
-839939996387953490,-0.013748677164883705,0.0,1.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,Root,3,0.021188071188071186
-839939996387953490,0.6328140943898722,0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Root,4,0.04035250463821892
-839939996387953490,0.8739199532125461,0.0,1.0,0.0,1.0,1.0,1.0,0.72,0.72,1.0,Inner Tree Node,3,0.04019789734075448
-839939996387953490,0.6925936694913465,0.1,2.0,0.0,0.87,0.87,0.87,0.47,0.47,0.87,Inner Tree Node,2,0.0202020202020202
-839939996387953490,0.26421732038704016,0.0,2.0,0.0,1.0,1.0,1.0,0.46,0.46,1.0,Sparse Sprout,1,0.0
-839939996387953490,-0.8634640285095366,0.01,1.0,1.0,0.96,0.96,0.99,0.68,0.68,0.99,Bulk,2,0.0
-839939996387953490,0.06998450665362078,0.26,1.0,0.0,0.74,0.74,0.74,0.46,0.46,0.74,Bulk,2,0.027382670239813098
-839939996387953490,-0.4481803614821857,0.0,1.0,0.0,1.0,1.0,1.0,0.38,0.38,1.0,Bulk,2,0.00018896447467876034
-839939996387953490,0.9484316620486573,0.0,2.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Bulk,2,0.046437160722875
-839939996387953490,0.6310069085674105,0.04,2.0,0.0,0.96,0.96,0.96,0.54,0.54,0.96,Bulk,3,0.05914931629217343
-839939996387953490,-0.43359787228072616,0.0,1.0,1.0,1.0,1.0,1.0,0.88,0.88,1.0,Bulk,2,0.0
-839939996387953490,0.7240035612282045,0.15,1.0,0.0,0.85,0.85,0.85,0.46,0.46,0.85,Inner Tree Node,2,0.0202020202020202
-839939996387953490,-0.9811469229692951,0.06,2.0,0.0,0.94,0.94,0.94,0.56,0.56,0.94,Bulk,2,0.0031608603037174463
-839939996387953490,0.9771609138674233,0.04,3.0,0.0,0.88,0.88,0.88,0.45,0.45,0.88,Proper Leave,1,0.0
-839939996387953490,-0.16795715651202553,0.0,2.0,0.0,1.0,1.0,1.0,0.46,0.46,1.0,Proper Leave,1,0.0
-839939996387953490,0.8849460293496604,0.07,1.0,0.0,0.93,0.93,0.93,0.68,0.68,0.93,Root,3,0.030426716141001852
-839939996387953490,0.9703985619576223,0.0,1.0,1.0,1.0,1.0,1.0,0.86,0.86,1.0,Bulk,2,0.016560159417302274
-839939996387953490,0.24681276082528653,0.0,1.0,0.0,1.0,1.0,1.0,0.82,0.82,1.0,Root,4,0.03195217480931766
